Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Region of Failure,Mean of T,Variance of T
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,33,50.0,1077.0,1077.0,5899.340000000001,5899.815960848262,0,1,1,0,0,2,0.0,0.25,0.25,0.0,0.0,0.5,"[5, 5, 2, 1]",3.25,3.1875
3,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,1199.0,1199.0,5777.340000000001,5777.04740114812,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[3, 4, 5]",4.0,0.6666666666666666
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,90,100.0,1193.0,1193.0,5783.340000000001,5782.851458056081,0,0,0,2,1,1,0.0,0.0,0.0,0.5,0.25,0.25,"[3, 4, 5, 3]",3.75,0.6875
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1157.0,1157.0,5819.340000000001,5819.076899942293,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,"[4, 5, 4]",4.333333333333333,0.22222222222222224
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1102.0,1102.0,5874.340000000001,5874.253429473454,1,0,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,"[2, 4, 0]",2.0,2.6666666666666665
3,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1085.0,1085.0,5891.340000000001,5891.823844049449,0,0,1,1,0,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,"[5, 3, 2]",3.3333333333333335,1.5555555555555554
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1143.0,1143.0,5833.340000000001,5833.497796291679,0,1,0,0,1,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,"[4, 5, 1]",3.3333333333333335,2.8888888888888893
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,990.0,990.0,5986.340000000001,5986.716177826964,0,1,0,0,2,0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,"[4, 4, 1]",3.0,2.0
3,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1100.0,1100.0,5876.340000000001,5876.39467935226,2,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,"[1, 0, 0]",0.3333333333333333,0.22222222222222224
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1095.0,1095.0,5881.340000000001,5881.311625000569,0,0,1,1,0,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,"[3, 2, 5]",3.3333333333333335,1.5555555555555554
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1226.0,1226.0,5750.340000000001,5750.660820535665,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,"[4, 5, 5]",4.666666666666667,0.22222222222222224
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1106.0,1106.0,5870.340000000001,5870.376496324292,2,0,0,0,0,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,"[0, 0, 5]",1.6666666666666667,5.5555555555555545
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1113.0,1113.0,5863.340000000001,5863.304969658243,0,0,0,1,2,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,"[4, 3, 4]",3.6666666666666665,0.22222222222222224
3,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1107.0,1107.0,5869.340000000001,5869.728368353243,1,0,0,0,0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,"[5, 0, 5]",3.3333333333333335,5.555555555555556
3,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,1025.0,1025.0,5951.340000000001,5950.885565080806,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,"[4, 4, 5]",4.333333333333333,0.22222222222222224
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,110,50.0,1060.0,1060.0,5916.340000000001,5916.310885233572,1,0,0,0,2,1,0.25,0.0,0.0,0.0,0.5,0.25,"[4, 4, 5, 0]",3.25,3.6875
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1118.0,1118.0,5858.340000000001,5857.989831148154,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,"[4, 5, 5]",4.666666666666667,0.22222222222222224
3,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1137.0,1137.0,5839.340000000001,5839.258595771669,0,1,0,1,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,"[3, 4, 1]",2.6666666666666665,1.5555555555555554
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1092.0,1092.0,5884.340000000001,5884.216636122194,0,1,0,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,"[5, 5, 1]",3.6666666666666665,3.555555555555556
3,800.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1236.0,1236.0,5740.340000000001,5740.32079383177,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[4, 5, 3]",4.0,0.6666666666666666
3,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1098.0,1098.0,5878.340000000001,5877.923796340475,1,0,0,0,0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,"[5, 5, 0]",3.3333333333333335,5.555555555555556
3,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1183.0,1183.0,5793.340000000001,5792.86418280185,0,0,1,1,1,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"[3, 2, 4]",3.0,0.6666666666666666
3,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,1051.0,1051.0,5925.340000000001,5925.485164843614,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,"[4, 4, 5]",4.333333333333333,0.22222222222222224
4,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,33,50.0,1036.0,1036.0,5940.340000000001,5940.465437978191,0,1,0,0,2,1,0.0,0.25,0.0,0.0,0.5,0.25,"[4, 4, 5, 1]",3.5,2.25
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,137,50.0,1036.0,1036.0,5940.340000000001,5939.99389385358,0,1,0,0,2,2,0.0,0.2,0.0,0.0,0.4,0.4,"[4, 4, 5, 1, 5]",3.8,2.16
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1114.0,1114.0,5862.340000000001,5862.616309894091,0,0,0,1,2,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,"[4, 3, 4]",3.6666666666666665,0.22222222222222224
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1107.0,1107.0,5869.340000000001,5868.903571517593,0,1,0,0,0,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,"[5, 1, 5]",3.6666666666666665,3.555555555555556
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1144.0,1144.0,5832.340000000001,5832.274946944449,1,0,0,1,1,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,"[4, 0, 3]",2.3333333333333335,2.8888888888888893
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1109.0,1109.0,5867.340000000001,5867.143826666069,1,0,1,0,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,"[2, 0, 5]",2.3333333333333335,4.222222222222222
3,800.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1125.0,1125.0,5851.340000000001,5850.991993877344,0,1,0,0,1,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,"[5, 1, 4]",3.3333333333333335,2.8888888888888893
3,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1076.0,1076.0,5900.340000000001,5900.638597805878,1,1,0,0,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,"[4, 0, 1]",1.6666666666666667,2.888888888888889
3,800.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1186.0,1186.0,5790.340000000001,5789.986931252324,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,"[5, 4, 4]",4.333333333333333,0.22222222222222224
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1109.0,1109.0,5867.340000000001,5867.644467205941,1,1,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,"[5, 0, 1]",2.0,4.666666666666667
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,940.0,940.0,6036.340000000001,6036.693546817876,1,0,0,1,0,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,"[0, 3, 5]",2.6666666666666665,4.222222222222222
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1108.0,1108.0,5868.340000000001,5868.573813216018,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,"[5, 5, 5]",5.0,0.0
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1102.0,1102.0,5874.340000000001,5874.737341049052,0,0,2,0,0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,"[2, 2, 5]",3.0,2.0
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1087.0,1087.0,5889.340000000001,5889.426970070465,0,0,2,0,0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,"[5, 2, 2]",3.0,2.0
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1128.0,1128.0,5848.340000000001,5848.244273239517,1,0,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,"[4, 0, 2]",2.0,2.6666666666666665
3,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,1105.0,1105.0,5871.340000000001,5871.123992582244,0,0,1,1,0,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,"[2, 3, 5]",3.3333333333333335,1.5555555555555554
4,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,33,50.0,1015.0,1015.0,5961.340000000001,5960.928559978047,0,1,1,1,0,1,0.0,0.25,0.25,0.25,0.0,0.25,"[2, 3, 5, 1]",2.75,2.1875
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,1020.0,1020.0,5956.340000000001,5956.22498995416,0,2,1,1,0,1,0.0,0.4,0.2,0.2,0.0,0.2,"[2, 3, 5, 1, 1]",2.4,2.2399999999999998
3,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,1137.0,1137.0,5839.340000000001,5839.052590190029,1,1,0,0,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,"[0, 4, 1]",1.6666666666666667,2.888888888888889
4,0.0,-1.0,-1.0,6976.340000000001,3,50.0,400.0,33,50.0,1094.0,1094.0,5882.340000000001,5882.188597144334,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,"[0, 4, 1, 1]",1.5,2.25
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,137,50.0,1095.0,1095.0,5881.340000000001,5880.939297993684,1,2,0,0,1,1,0.2,0.4,0.0,0.0,0.2,0.2,"[0, 4, 1, 1, 5]",2.2,3.7600000000000002
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1130.0,1130.0,5846.340000000001,5846.751539860727,1,0,0,1,0,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,"[5, 0, 3]",2.6666666666666665,4.222222222222222
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1199.0,1199.0,5777.340000000001,5777.5913355319935,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,"[4, 5, 5]",4.666666666666667,0.22222222222222224
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1089.0,1089.0,5887.340000000001,5887.284734887151,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,"[5, 5, 5]",5.0,0.0
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1105.0,1105.0,5871.340000000001,5870.857288011094,0,0,1,1,0,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,"[2, 5, 3]",3.3333333333333335,1.5555555555555556
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,963.0,963.0,6013.340000000001,6013.272754558081,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[5, 3, 4]",4.0,0.6666666666666666
3,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1137.0,1137.0,5839.340000000001,5839.590955613666,0,0,0,1,2,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,"[4, 3, 4]",3.6666666666666665,0.22222222222222224
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1141.0,1141.0,5835.340000000001,5835.441378075508,0,0,1,2,0,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,"[3, 3, 2]",2.6666666666666665,0.22222222222222224
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1203.0,1203.0,5773.340000000001,5773.638730003432,0,1,0,0,2,0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,"[1, 4, 4]",3.0,2.0
3,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1108.0,1108.0,5868.340000000001,5868.204609556575,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,"[4, 4, 4]",4.0,0.0
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1030.0,1030.0,5946.340000000001,5946.455487704296,0,2,0,0,0,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,"[1, 5, 1]",2.3333333333333335,3.555555555555556
3,800.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1097.0,1097.0,5879.340000000001,5879.043883764968,1,1,0,0,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,"[4, 0, 1]",1.6666666666666667,2.888888888888889
3,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,753.0,753.0,6223.340000000001,6223.148745723245,0,1,1,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,"[2, 5, 1]",2.6666666666666665,2.8888888888888893
4,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,33,50.0,670.0,670.0,6306.340000000001,6306.638541717013,0,2,1,0,0,1,0.0,0.5,0.25,0.0,0.0,0.25,"[2, 5, 1, 1]",2.25,2.6875
5,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,704.0,704.0,6272.340000000001,6272.169196972392,0,3,1,0,0,1,0.0,0.6,0.2,0.0,0.0,0.2,"[2, 5, 1, 1, 1]",2.0,2.4
6,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,726.0,726.0,6250.340000000001,6250.349764310453,0,4,1,0,0,1,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,"[2, 5, 1, 1, 1, 1]",1.8333333333333333,2.1388888888888897
7,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,98,50.0,955.0,955.0,6021.340000000001,6021.4144374387215,0,4,2,0,0,1,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,"[2, 5, 1, 1, 1, 1, 2]",1.8571428571428572,1.836734693877551
8,0.0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,99,50.0,713.0,713.0,6263.340000000001,6262.9822622528445,0,4,3,0,0,1,0.0,0.5,0.375,0.0,0.0,0.125,"[2, 5, 1, 1, 1, 1, 2, 2]",1.875,1.609375
9,0.0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,105,50.0,855.0,855.0,6121.340000000001,6121.112775398341,0,4,4,0,0,1,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,"[2, 5, 1, 1, 1, 1, 2, 2, 2]",1.8888888888888888,1.4320987654320987
10,0.0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,90,100.0,907.0,907.0,6069.340000000001,6069.289711357099,0,4,4,1,0,1,0.0,0.4,0.4,0.1,0.0,0.1,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3]",2.0,1.4
11,0.0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,107,50.0,883.0,883.0,6093.340000000001,6093.047735064281,0,4,4,2,0,1,0.0,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3]",2.090909090909091,1.3553719008264462
12,0.0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,51,50.0,695.0,695.0,6281.340000000001,6280.8519475300845,0,4,4,2,1,1,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4]",2.25,1.5208333333333333
13,0.0,-1.0,-1.0,6976.340000000001,12,50.0,200.0,91,100.0,721.0,721.0,6255.340000000001,6255.508468253022,0,4,4,3,1,1,0.0,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3]",2.3076923076923075,1.4437869822485208
14,0.0,-1.0,-1.0,6976.340000000001,13,50.0,200.0,42,50.0,760.0,760.0,6216.340000000001,6216.232767635403,0,5,4,3,1,1,0.0,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.07142857142857142,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1]",2.2142857142857144,1.454081632653061
15,0.0,-1.0,-1.0,6976.340000000001,14,50.0,200.0,89,100.0,778.0,778.0,6198.340000000001,6198.246171911282,0,5,4,4,1,1,0.0,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.06666666666666667,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3]",2.2666666666666666,1.3955555555555554
16,0.0,-1.0,-1.0,6976.340000000001,15,50.0,200.0,106,100.0,887.0,887.0,6089.340000000001,6089.027013109308,0,5,5,4,1,1,0.0,0.3125,0.3125,0.25,0.0625,0.0625,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2]",2.25,1.3125
17,0.0,-1.0,-1.0,6976.340000000001,16,50.0,200.0,7,50.0,916.0,916.0,6060.340000000001,6059.888915096588,0,5,5,4,2,1,0.0,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.058823529411764705,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4]",2.3529411764705883,1.4048442906574394
18,0.0,-1.0,-1.0,6976.340000000001,17,50.0,200.0,108,50.0,888.0,888.0,6088.340000000001,6088.608860956129,1,5,5,4,2,1,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.05555555555555555,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0]",2.2222222222222223,1.617283950617284
19,0.0,-1.0,-1.0,6976.340000000001,18,50.0,200.0,116,100.0,916.0,916.0,6060.340000000001,6060.174391451237,2,5,5,4,2,1,0.10526315789473684,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.10526315789473684,0.05263157894736842,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0, 0]",2.1052631578947367,1.7783933518005541
20,0.0,-1.0,-1.0,6976.340000000001,19,50.0,200.0,119,50.0,965.0,965.0,6011.340000000001,6011.496902789311,3,5,5,4,2,1,0.15,0.25,0.25,0.2,0.1,0.05,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0, 0, 0]",2.0,1.9
21,0.0,-1.0,-1.0,6976.340000000001,20,50.0,200.0,136,50.0,881.0,881.0,6095.340000000001,6094.913926639863,3,5,5,4,2,2,0.14285714285714285,0.23809523809523808,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.09523809523809523,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0, 0, 0, 5]",2.142857142857143,2.2176870748299318
22,0.0,-1.0,-1.0,6976.340000000001,21,50.0,200.0,138,50.0,922.0,922.0,6054.340000000001,6054.218894823399,3,5,5,4,2,3,0.13636363636363635,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.09090909090909091,0.13636363636363635,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0, 0, 0, 5, 5]",2.272727272727273,2.4710743801652892
23,0.0,-1.0,-1.0,6976.340000000001,22,50.0,200.0,139,100.0,889.0,889.0,6087.340000000001,6086.918097786763,3,5,5,4,2,4,0.13043478260869565,0.21739130434782608,0.21739130434782608,0.17391304347826086,0.08695652173913043,0.17391304347826086,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0, 0, 0, 5, 5, 5]",2.391304347826087,2.6729678638941397
24,0.0,-1.0,-1.0,6976.340000000001,23,50.0,200.0,118,50.0,880.0,880.0,6096.340000000001,6096.277093614876,4,5,5,4,2,4,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0, 0, 0, 5, 5, 5, 0]",2.2916666666666665,2.789930555555556
25,0.0,-1.0,-1.0,6976.340000000001,24,50.0,200.0,142,50.0,1138.0,1138.0,5838.340000000001,5838.727428203801,4,5,5,4,2,5,0.16,0.2,0.2,0.16,0.08,0.2,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0, 0, 0, 5, 5, 5, 0, 5]",2.4,2.9600000000000004
26,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,137,50.0,1198.0,1198.0,5778.340000000001,5778.727428203801,4,5,5,4,2,6,0.15384615384615385,0.19230769230769232,0.19230769230769232,0.15384615384615385,0.07692307692307693,0.23076923076923078,"[2, 5, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 0, 0, 0, 5, 5, 5, 0, 5, 5]",2.5,3.0961538461538463
3,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,1131.0,1131.0,5845.340000000001,5845.017068739337,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,"[4, 5, 5]",4.666666666666667,0.22222222222222224
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,33,50.0,1037.0,1037.0,5939.340000000001,5939.157164225179,0,1,0,0,1,2,0.0,0.25,0.0,0.0,0.25,0.5,"[4, 5, 5, 1]",3.75,2.6875
3,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1100.0,1100.0,5876.340000000001,5876.729007361816,0,0,1,0,1,1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,"[4, 2, 5]",3.6666666666666665,1.5555555555555554
3,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,1199.0,1199.0,5777.340000000001,5776.896768441542,2,0,0,0,1,0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,"[0, 0, 4]",1.3333333333333333,3.555555555555556
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,1102.0,1102.0,5874.340000000001,5874.0679100900525,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,"[0, 0, 4, 1]",1.25,2.6875
3,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,1069.0,1069.0,5907.340000000001,5907.011503563741,0,1,1,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,"[2, 1, 5]",2.6666666666666665,2.8888888888888893
